,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,
,,,,  Consumer,,,,, Real ,, Real ,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,, Total ,, TR ,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real, Return ,Real, Scaled ,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized 
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1944.05,12.10,0.63,0.92,17.50,1944.37,2.44,210.63,10.91,"  10,402.66 ",16.07,  793.81 ,11.10,,14.62,,9.35%,1.00,13.48,10.47%,-1.77%,12.23%
1944.06,12.67,0.63,0.92,17.60,1944.46,2.43,219.30,10.90,"  10,875.69 ",15.92,  789.71 ,11.53,,15.20,,9.00%,1.00,13.44,10.11%,-1.73%,11.84%
1944.07,13.00,0.63,0.91,17.70,1944.54,2.43,223.74,10.90,"  11,140.95 ",15.72,  782.72 ,11.74,,15.48,,8.92%,1.00,13.40,10.33%,-1.61%,11.94%
1944.08,12.81,0.64,0.91,17.70,1944.62,2.42,220.47,10.96,"  11,023.59 ",15.60,  780.23 ,11.54,,15.23,,9.07%,1.00,13.44,10.70%,-1.67%,12.38%
1944.09,12.60,0.64,0.90,17.70,1944.71,2.41,216.85,11.01,"  10,888.78 ",15.49,  777.77 ,11.33,,14.97,,9.09%,1.00,13.48,11.18%,-1.66%,12.84%
1944.1,12.91,0.64,0.91,17.70,1944.79,2.40,222.19,11.01,"  11,202.76 ",15.66,  789.66 ,11.58,,15.32,,8.98%,1.00,13.52,11.16%,-1.71%,12.88%
1944.11,12.82,0.64,0.92,17.70,1944.87,2.39,220.64,11.01,"  11,170.95 ",15.83,  801.66 ,11.48,,15.19,,9.07%,1.00,13.56,11.67%,-1.76%,13.43%
1944.12,13.10,0.64,0.93,17.80,1944.96,2.38,224.19,10.95,"  11,397.01 ",15.92,  809.10 ,11.64,,15.41,,9.09%,1.00,13.52,12.02%,-1.70%,13.73%
1945.01,13.49,0.64,0.94,17.80,1945.04,2.37,230.87,11.01,"  11,782.95 ",16.09,  821.05 ,11.96,,15.85,,8.72%,1.00,13.55,11.89%,-1.80%,13.69%
1945.02,13.94,0.65,0.95,17.80,1945.12,2.36,238.57,11.07,"  12,223.08 ",16.26,  832.99 ,12.34,,16.36,,8.40%,1.00,13.60,11.89%,-1.84%,13.73%
1945.03,13.93,0.65,0.96,17.80,1945.21,2.34,238.40,11.12,"  12,261.81 ",16.43,  845.03 ,12.32,,16.34,,8.43%,1.00,13.64,11.81%,-1.88%,13.68%
1945.04,14.28,0.65,0.97,17.80,1945.29,2.33,244.39,11.12,"  12,617.57 ",16.66,  860.02 ,12.63,,16.75,,8.17%,1.00,13.69,11.90%,-1.95%,13.85%
1945.05,14.82,0.65,0.99,17.90,1945.37,2.31,252.21,11.06,"  13,069.15 ",16.79,  870.10 ,13.04,,17.28,,8.00%,1.00,13.66,11.50%,-1.91%,13.41%
1945.06,15.09,0.65,1.00,18.10,1945.46,2.30,253.97,10.94,"  13,207.45 ",16.83,  875.24 ,13.13,,17.39,,8.15%,1.00,13.55,12.05%,-1.83%,13.88%
1945.07,14.78,0.65,1.00,18.10,1945.54,2.28,248.75,11.00,"  12,983.77 ",16.77,  875.54 ,12.87,,17.04,,8.32%,1.00,13.59,13.03%,-1.98%,15.01%
1945.08,14.83,0.66,0.99,18.10,1945.62,2.27,249.59,11.05,"  13,075.77 ",16.72,  875.83 ,12.92,,17.09,,8.30%,1.00,13.64,12.92%,-2.04%,14.96%
1945.09,15.84,0.66,0.99,18.10,1945.71,2.25,266.59,11.11,"  14,014.79 ",16.66,  875.92 ,13.80,,18.25,,7.82%,1.00,13.68,12.62%,-2.09%,14.71%
1945.1,16.50,0.66,0.98,18.10,1945.79,2.24,277.70,11.11,"  14,647.40 ",16.49,  869.97 ,14.37,,19.00,,7.55%,1.00,13.73,11.59%,-2.02%,13.60%
1945.11,17.04,0.66,0.97,18.10,1945.87,2.22,286.79,11.11,"  15,175.60 ",16.33,  863.87 ,14.85,,19.61,,7.26%,1.00,13.77,11.95%,-2.03%,13.99%
1945.12,17.33,0.66,0.96,18.20,1945.96,2.21,290.07,11.05,"  15,397.78 ",16.07,  852.96 ,15.02,,19.82,,7.26%,1.00,13.74,11.97%,-2.01%,13.98%
1946.01,18.02,0.67,0.94,18.20,1946.04,2.19,301.62,11.16,"  16,060.21 ",15.73,  837.77 ,15.62,,20.60,,7.02%,1.00,13.78,11.23%,-1.97%,13.20%
1946.02,18.07,0.67,0.92,18.10,1946.12,2.20,304.12,11.33,"  16,244.03 ",15.48,  827.03 ,15.76,,20.77,,6.90%,1.00,13.88,11.21%,-1.96%,13.17%
1946.03,17.53,0.68,0.90,18.30,1946.21,2.20,291.81,11.32,"  15,636.76 ",14.98,  802.80 ,15.13,,19.93,,7.34%,1.00,13.74,12.42%,-1.94%,14.36%
1946.04,18.66,0.68,0.88,18.40,1946.29,2.21,308.93,11.26,"  16,604.53 ",14.57,  783.06 ,16.04,,21.10,,7.02%,1.00,13.69,11.87%,-2.10%,13.97%
1946.05,18.70,0.68,0.86,18.50,1946.37,2.21,307.92,11.20,"  16,600.33 ",14.16,  763.44 ,16.01,,21.05,,7.08%,1.00,13.63,11.51%,-1.98%,13.49%
1946.06,18.58,0.68,0.84,18.70,1946.46,2.22,302.67,11.08,"  16,367.16 ",13.68,  739.96 ,15.77,,20.71,,7.21%,1.00,13.51,11.55%,-1.88%,13.43%
1946.07,18.05,0.68,0.86,19.80,1946.54,2.22,277.70,10.51,"  15,064.31 ",13.18,  714.96 ,14.51,,19.04,,8.27%,1.00,12.77,13.03%,-1.47%,14.50%
1946.08,17.70,0.69,0.87,20.20,1946.62,2.23,266.93,10.36,"  14,526.50 ",13.17,  716.75 ,13.98,,18.34,,8.66%,1.00,12.54,13.45%,-1.41%,14.86%
1946.09,15.09,0.69,0.89,20.40,1946.71,2.23,225.34,10.30,"  12,309.77 ",13.29,  726.02 ,11.84,,15.53,,10.05%,1.00,12.43,14.94%,-1.38%,16.32%
1946.1,14.75,0.70,0.95,20.80,1946.79,2.24,216.02,10.20,"  11,847.46 ",13.86,  760.38 ,11.39,,14.93,,10.58%,1.00,12.21,15.23%,-1.17%,16.40%
1946.11,14.69,0.70,1.00,21.30,1946.87,2.24,210.09,10.06,"  11,568.27 ",14.35,  790.11 ,11.11,,14.57,,11.05%,1.00,11.94,15.42%,-1.05%,16.47%
1946.12,15.13,0.71,1.06,21.50,1946.96,2.25,214.37,10.06,"  11,850.09 ",15.02,  830.21 ,11.37,,14.90,,10.93%,1.00,11.85,15.31%,-1.06%,16.37%
1947.01,15.21,0.71,1.13,21.50,1947.04,2.25,215.51,10.11,"  11,959.30 ",16.01,  888.50 ,11.47,,15.02,,10.78%,1.00,11.86,14.99%,-0.94%,15.92%
1947.02,15.80,0.72,1.20,21.50,1947.12,2.27,223.87,10.15,"  12,470.17 ",17.00,  947.10 ,11.95,,15.64,,10.41%,1.00,11.87,14.00%,-0.85%,14.85%
1947.03,15.16,0.72,1.27,21.90,1947.21,2.28,210.88,10.02,"  11,793.00 ",17.67,  987.94 ,11.29,,14.76,,11.01%,1.00,11.66,14.78%,-0.74%,15.52%
1947.04,14.60,0.73,1.33,21.90,1947.29,2.30,203.09,10.20,"  11,404.91 ",18.45,"  1,036.34 ",10.90,,14.24,,11.23%,1.00,11.66,15.42%,-0.81%,16.23%
1947.05,14.34,0.75,1.38,21.90,1947.37,2.31,199.47,10.39,"  11,250.41 ",19.24,"  1,085.29 ",10.73,,14.01,,11.28%,1.00,11.67,16.01%,-0.92%,16.93%
1947.06,14.84,0.76,1.44,22.00,1947.46,2.33,205.49,10.52,"  11,639.23 ",19.94,"  1,129.41 ",11.08,,14.45,,11.02%,1.00,11.62,15.80%,-1.05%,16.85%
1947.07,15.77,0.77,1.48,22.20,1947.54,2.35,216.40,10.57,"  12,307.08 ",20.26,"  1,152.41 ",11.70,,15.23,,10.56%,1.00,11.52,15.34%,-1.11%,16.45%
1947.08,15.46,0.78,1.51,22.50,1947.62,2.36,209.31,10.56,"  11,954.34 ",20.49,"  1,170.17 ",11.34,,14.74,,10.95%,1.00,11.38,15.06%,-0.95%,16.01%
1947.09,15.06,0.79,1.55,23.00,1947.71,2.38,199.47,10.46,"  11,441.69 ",20.53,"  1,177.60 ",10.83,,14.06,,11.51%,1.00,11.14,15.13%,-0.70%,15.82%
1947.1,15.45,0.81,1.57,23.00,1947.79,2.39,204.63,10.68,"  11,789.06 ",20.79,"  1,197.98 ",11.13,,14.44,,11.24%,1.00,11.14,14.09%,-0.71%,14.80%
1947.11,15.27,0.82,1.59,23.10,1947.87,2.41,201.37,10.86,"  11,653.40 ",20.97,"  1,213.42 ",10.98,,14.21,,11.47%,1.00,11.10,13.97%,-0.47%,14.45%
1947.12,15.03,0.84,1.61,23.40,1947.96,2.42,195.67,10.94,"  11,375.92 ",20.96,"  1,218.58 ",10.68,,13.82,,11.91%,1.00,10.97,14.28%,0.10%,14.18%
1948.01,14.83,0.84,1.64,23.70,1948.04,2.44,190.62,10.84,"  11,134.98 ",21.12,"  1,233.88 ",10.42,,13.47,,12.41%,1.00,10.83,14.71%,0.28%,14.43%
1948.02,14.10,0.85,1.68,23.50,1948.12,2.43,182.78,10.98,"  10,730.39 ",21.73,"  1,275.98 ",10.00,,12.92,,12.81%,1.00,10.96,15.22%,0.23%,14.99%
1948.03,14.30,0.85,1.71,23.40,1948.21,2.42,186.16,11.07,"  10,983.24 ",22.26,"  1,313.38 ",10.19,,13.16,,12.59%,1.00,11.04,15.14%,0.17%,14.97%
1948.04,15.40,0.85,1.76,23.80,1948.29,2.41,197.11,10.88,"  11,682.80 ",22.53,"  1,335.18 ",10.78,,13.91,,12.17%,1.00,10.88,14.50%,0.38%,14.11%
1948.05,16.15,0.85,1.81,23.90,1948.37,2.40,205.85,10.83,"  12,254.02 ",23.07,"  1,373.36 ",11.24,,14.50,,11.92%,1.00,10.87,14.35%,0.39%,13.96%
1948.06,16.82,0.85,1.86,24.10,1948.46,2.39,212.61,10.74,"  12,709.78 ",23.51,"  1,405.48 ",11.58,,14.93,,11.75%,1.00,10.81,14.24%,0.42%,13.82%
1948.07,16.42,0.86,1.93,24.40,1948.54,2.38,205.00,10.70,"  12,308.25 ",24.10,"  1,446.71 ",11.13,,14.34,,12.24%,1.00,10.71,14.92%,0.31%,14.61%
1948.08,15.94,0.86,2.00,24.50,1948.62,2.36,198.20,10.73,"  11,953.39 ",24.87,"  1,499.80 ",10.72,,13.80,,12.64%,1.00,10.70,15.75%,0.09%,15.66%
1948.09,15.76,0.87,2.07,24.50,1948.71,2.35,195.96,10.82,"  11,872.78 ",25.74,"  1,559.43 ",10.55,,13.58,,12.80%,1.00,10.73,16.17%,-0.09%,16.25%
1948.1,16.19,0.89,2.14,24.40,1948.79,2.34,202.13,11.11,"  12,302.80 ",26.76,"  1,628.72 ",10.83,,13.93,,12.61%,1.00,10.81,16.25%,-0.16%,16.41%
1948.11,15.29,0.91,2.22,24.20,1948.87,2.33,192.47,11.46,"  11,773.02 ",27.90,"  1,706.80 ",10.25,,13.19,,13.05%,1.00,10.93,17.10%,-0.23%,17.33%
1948.12,15.19,0.93,2.29,24.10,1948.96,2.32,192.00,11.76,"  11,804.47 ",28.95,"  1,779.61 ",10.16,,13.07,,13.10%,1.00,11.00,17.36%,-0.33%,17.69%
1949.01,15.36,0.95,2.32,24.00,1949.04,2.31,194.96,12.02,"  12,047.88 ",29.45,"  1,819.73 ",10.25,,13.19,,12.99%,1.00,11.08,17.57%,-0.53%,18.10%
1949.02,14.77,0.96,2.35,23.80,1949.12,2.31,189.05,12.33,"  11,745.95 ",30.08,"  1,868.86 ",9.87,,12.71,,13.34%,1.00,11.20,17.76%,-0.52%,18.28%
1949.03,14.91,0.98,2.38,23.80,1949.21,2.31,190.84,12.54,"  11,922.24 ",30.46,"  1,903.08 ",9.90,,12.74,,13.31%,1.00,11.22,17.91%,-0.53%,18.44%
1949.04,14.89,0.99,2.39,23.90,1949.29,2.31,189.79,12.66,"  11,922.34 ",30.42,"  1,910.99 ",9.78,,12.59,,13.55%,1.00,11.19,18.10%,-0.61%,18.71%
1949.05,14.78,1.01,2.39,23.80,1949.37,2.31,189.18,12.88,"  11,951.44 ",30.63,"  1,935.30 ",9.69,,12.48,,13.61%,1.00,11.26,18.28%,-0.79%,19.07%
1949.06,13.97,1.02,2.40,23.90,1949.46,2.31,178.06,13.00,"  11,317.64 ",30.59,"  1,944.33 ",9.07,,11.68,,14.36%,1.00,11.23,18.81%,-0.79%,19.60%
1949.07,14.76,1.03,2.40,23.70,1949.54,2.32,189.72,13.20,"  12,128.45 ",30.81,"  1,969.37 ",9.61,,12.38,,13.65%,1.00,11.35,18.44%,-0.94%,19.38%
1949.08,15.29,1.03,2.39,23.80,1949.62,2.32,195.70,13.23,"  12,581.63 ",30.63,"  1,969.39 ",9.85,,12.69,,13.44%,1.00,11.32,17.97%,-0.90%,18.87%
1949.09,15.49,1.04,2.39,23.90,1949.71,2.32,197.44,13.26,"  12,763.89 ",30.46,"  1,969.38 ",9.88,,12.74,,13.22%,1.00,11.29,17.32%,-1.07%,18.39%
1949.1,15.89,1.07,2.37,23.70,1949.79,2.32,204.24,13.80,"  13,278.31 ",30.42,"  1,977.68 ",10.17,,13.10,,12.92%,1.00,11.41,16.83%,-1.05%,17.88%
1949.11,16.11,1.11,2.34,23.80,1949.87,2.32,206.20,14.16,"  13,482.33 ",29.99,"  1,961.11 ",10.22,,13.17,,12.92%,1.00,11.38,16.73%,-0.99%,17.72%
1949.12,16.54,1.14,2.32,23.60,1949.96,2.32,213.50,14.72,"  14,039.67 ",29.95,"  1,969.29 ",10.53,,13.57,,12.54%,1.00,11.50,16.66%,-1.18%,17.84%
1950.01,16.88,1.15,2.34,23.50,1950.04,2.32,218.81,14.91,"  14,470.94 ",30.29,"  2,003.19 ",10.75,,13.85,,12.38%,1.00,11.57,16.17%,-1.19%,17.36%
1950.02,17.21,1.16,2.35,23.50,1950.12,2.34,223.09,15.04,"  14,836.72 ",30.51,"  2,028.80 ",10.91,,14.06,,12.14%,1.00,11.57,15.42%,-1.01%,16.43%
1950.03,17.35,1.17,2.37,23.60,1950.21,2.36,223.95,15.10,"  14,977.73 ",30.59,"  2,045.95 ",10.91,,14.06,,12.16%,1.00,11.53,15.19%,-0.74%,15.93%
1950.04,17.84,1.18,2.43,23.60,1950.29,2.38,230.28,15.23,"  15,485.62 ",31.32,"  2,106.42 ",11.18,,14.39,,11.92%,1.00,11.53,14.94%,-0.76%,15.71%
1950.05,18.44,1.19,2.48,23.70,1950.37,2.40,237.02,15.30,"  16,024.61 ",31.92,"  2,158.05 ",11.46,,14.75,,11.73%,1.00,11.48,14.48%,-0.74%,15.22%
1950.06,18.74,1.20,2.54,23.80,1950.46,2.42,239.86,15.36,"  16,303.43 ",32.51,"  2,209.75 ",11.55,,14.86,,11.61%,1.00,11.43,14.69%,-0.54%,15.23%
1950.07,17.38,1.24,2.60,24.10,1950.54,2.45,219.69,15.72,"  15,021.05 ",32.86,"  2,247.11 ",10.54,,13.55,,12.62%,1.00,11.29,15.38%,-0.18%,15.56%
1950.08,18.43,1.29,2.66,24.30,1950.62,2.47,231.04,16.13,"  15,889.35 ",33.35,"  2,293.31 ",11.04,,14.19,,12.26%,1.00,11.20,14.90%,0.01%,14.89%
1950.09,19.08,1.33,2.72,24.40,1950.71,2.49,238.21,16.60,"  16,477.49 ",33.96,"  2,348.99 ",11.34,,14.56,,12.05%,1.00,11.16,14.17%,0.08%,14.09%
1950.1,19.87,1.38,2.76,24.60,1950.79,2.51,246.06,17.05,"  17,118.49 ",34.18,"  2,377.81 ",11.66,,14.97,,11.87%,1.00,11.07,13.47%,0.05%,13.41%
1950.11,19.83,1.42,2.80,24.70,1950.87,2.53,244.57,17.55,"  17,116.64 ",34.53,"  2,416.87 ",11.54,,14.81,,11.98%,1.00,11.03,13.86%,0.09%,13.77%
1950.12,19.75,1.47,2.84,25.00,1950.96,2.55,240.66,17.91,"  16,947.48 ",34.61,"  2,437.01 ",11.31,,14.51,,12.19%,1.00,10.90,14.28%,0.31%,13.97%
1951.01,21.21,1.49,2.84,25.40,1951.04,2.57,254.38,17.83,"  18,018.32 ",34.02,"  2,409.81 ",11.90,,15.26,,11.90%,1.00,10.73,14.18%,0.50%,13.68%
1951.02,22.00,1.50,2.83,25.70,1951.12,2.58,260.77,17.82,"  18,576.46 ",33.58,"  2,392.42 ",12.14,,15.57,,11.84%,1.00,10.62,14.32%,0.69%,13.63%
1951.03,21.63,1.52,2.83,25.80,1951.21,2.59,255.39,17.95,"  18,299.79 ",33.41,"  2,394.29 ",11.84,,15.18,,12.01%,1.00,10.59,14.88%,0.78%,14.10%
1951.04,21.92,1.53,2.79,25.80,1951.29,2.60,258.82,18.10,"  18,653.25 ",32.98,"  2,377.04 ",11.95,,15.31,,11.85%,1.00,10.61,14.99%,0.76%,14.23%
1951.05,21.93,1.55,2.76,25.90,1951.37,2.61,257.93,18.19,"  18,698.96 ",32.42,"  2,350.52 ",11.86,,15.20,,11.87%,1.00,10.58,15.10%,0.88%,14.23%
1951.06,21.55,1.56,2.72,25.90,1951.46,2.62,253.47,18.35,"  18,485.80 ",31.99,"  2,333.24 ",11.62,,14.88,,11.82%,1.00,10.60,15.11%,0.75%,14.36%
1951.07,21.93,1.55,2.65,25.90,1951.54,2.63,257.93,18.19,"  18,922.33 ",31.17,"  2,286.56 ",11.78,,15.09,,11.69%,1.00,10.61,14.76%,0.67%,14.09%
1951.08,22.89,1.53,2.58,25.90,1951.62,2.63,269.23,18.03,"  19,860.92 ",30.35,"  2,238.58 ",12.26,,15.70,,11.21%,1.00,10.63,14.68%,0.63%,14.05%
1951.09,23.48,1.52,2.51,26.10,1951.71,2.64,274.05,17.74,"  20,325.79 ",29.30,"  2,172.82 ",12.44,,15.94,,11.02%,1.00,10.56,14.31%,0.74%,13.57%
1951.1,23.36,1.48,2.49,26.20,1951.79,2.65,271.61,17.25,"  20,251.32 ",28.91,"  2,155.75 ",12.31,,15.76,,11.00%,1.00,10.53,14.51%,0.85%,13.66%
1951.11,22.71,1.45,2.46,26.40,1951.87,2.66,262.05,16.69,"  19,642.39 ",28.42,"  2,130.59 ",11.85,,15.17,,11.31%,1.00,10.47,15.40%,0.92%,14.47%
1951.12,23.41,1.41,2.44,26.50,1951.96,2.67,269.11,16.21,"  20,272.68 ",28.05,"  2,113.00 ",12.15,,15.54,,11.07%,1.00,10.44,15.16%,0.88%,14.28%
1952.01,24.19,1.41,2.43,26.50,1952.04,2.68,278.07,16.25,"  21,050.14 ",27.90,"  2,111.69 ",12.53,,16.02,,10.68%,1.00,10.46,14.33%,0.89%,13.44%
1952.02,23.75,1.42,2.41,26.30,1952.12,2.69,275.09,16.41,"  20,927.93 ",27.95,"  2,126.57 ",12.36,,15.81,,10.62%,1.00,10.55,14.57%,0.83%,13.74%
1952.03,23.81,1.42,2.40,26.30,1952.21,2.71,275.79,16.45,"  21,085.07 ",27.80,"  2,125.33 ",12.36,,15.81,,10.48%,1.00,10.56,14.52%,0.94%,13.58%
1952.04,23.74,1.43,2.38,26.40,1952.29,2.72,273.94,16.50,"  21,048.58 ",27.46,"  2,110.18 ",12.24,,15.66,,10.52%,1.00,10.53,14.16%,1.04%,13.12%
1952.05,23.73,1.44,2.36,26.40,1952.37,2.73,273.82,16.62,"  21,146.11 ",27.23,"  2,103.03 ",12.20,,15.61,,10.41%,1.00,10.55,13.26%,1.04%,12.22%
1952.06,24.38,1.45,2.34,26.50,1952.46,2.74,280.26,16.67,"  21,750.62 ",26.90,"  2,087.63 ",12.45,,15.93,,10.27%,1.00,10.52,11.59%,1.07%,10.52%
1952.07,25.08,1.45,2.35,26.70,1952.54,2.76,286.15,16.54,"  22,314.51 ",26.77,"  2,087.91 ",12.67,,16.21,,10.13%,1.00,10.45,11.56%,1.05%,10.52%
1952.08,25.18,1.45,2.35,26.70,1952.62,2.77,287.29,16.54,"  22,511.00 ",26.85,"  2,103.88 ",12.68,,16.23,,10.05%,1.00,10.47,11.80%,1.09%,10.70%
1952.09,24.78,1.45,2.36,26.70,1952.71,2.78,282.72,16.54,"  22,261.42 ",26.93,"  2,120.14 ",12.43,,15.92,,10.19%,1.00,10.48,11.82%,1.08%,10.74%
1952.1,24.26,1.44,2.37,26.70,1952.79,2.79,276.79,16.39,"  21,901.83 ",27.08,"  2,142.63 ",12.13,,15.54,,10.26%,1.00,10.49,11.68%,1.14%,10.53%
1952.11,25.03,1.42,2.39,26.70,1952.87,2.81,285.58,16.24,"  22,704.06 ",27.23,"  2,164.89 ",12.47,,15.99,,9.95%,1.00,10.50,12.05%,1.17%,10.88%
1952.12,26.04,1.41,2.40,26.70,1952.96,2.82,297.10,16.09,"  23,726.79 ",27.38,"  2,186.80 ",12.93,,16.58,,9.59%,1.00,10.52,12.07%,1.24%,10.82%
1953.01,26.18,1.41,2.41,26.60,1953.04,2.83,299.82,16.15,"  24,051.49 ",27.60,"  2,214.06 ",13.01,,16.67,,9.50%,1.00,10.57,12.37%,1.25%,11.12%
1953.02,25.86,1.41,2.42,26.50,1953.12,2.80,297.27,16.21,"  23,955.51 ",27.82,"  2,241.78 ",12.86,,16.48,,9.58%,1.00,10.66,12.59%,1.12%,11.47%
1953.03,25.99,1.41,2.43,26.60,1953.21,2.77,297.64,16.15,"  24,093.87 ",27.83,"  2,252.72 ",12.83,,16.45,,9.48%,1.00,10.67,12.48%,1.10%,11.38%
1953.04,24.71,1.41,2.46,26.60,1953.29,2.83,282.98,16.19,"  23,016.44 ",28.13,"  2,288.30 ",12.16,,15.59,,9.73%,0.98,10.65,13.54%,1.13%,12.42%
1953.05,24.84,1.42,2.48,26.70,1953.37,3.05,283.41,16.16,"  23,160.42 ",28.33,"  2,315.42 ",12.14,,15.56,,9.50%,1.00,10.43,13.73%,1.40%,12.33%
1953.06,23.95,1.42,2.51,26.80,1953.46,3.11,272.23,16.14,"  22,357.20 ",28.53,"  2,343.07 ",11.62,,14.90,,9.85%,1.02,10.37,14.12%,1.41%,12.71%
1953.07,24.29,1.42,2.52,26.80,1953.54,2.93,276.10,16.14,"  22,785.05 ",28.68,"  2,366.99 ",11.75,,15.07,,9.99%,1.00,10.55,13.73%,1.21%,12.52%
1953.08,24.39,1.42,2.54,26.90,1953.62,2.95,276.20,16.08,"  22,904.39 ",28.73,"  2,382.16 ",11.72,,15.03,,10.10%,1.01,10.52,14.01%,1.29%,12.72%
1953.09,23.27,1.42,2.55,26.90,1953.71,2.87,263.52,16.08,"  21,963.74 ",28.88,"  2,406.86 ",11.14,,14.29,,10.56%,1.02,10.62,14.81%,1.16%,13.65%
1953.1,23.97,1.43,2.54,27.00,1953.79,2.66,270.44,16.13,"  22,652.71 ",28.62,"  2,397.27 ",11.39,,14.62,,10.61%,1.00,10.80,14.48%,0.97%,13.51%
1953.11,24.50,1.44,2.52,26.90,1953.87,2.68,277.45,16.31,"  23,353.48 ",28.58,"  2,405.25 ",11.64,,14.95,,10.36%,1.01,10.84,14.10%,0.95%,13.14%
1953.12,24.83,1.45,2.51,26.90,1953.96,2.59,281.19,16.42,"  23,783.22 ",28.42,"  2,404.18 ",11.75,,15.10,,10.37%,1.01,10.95,14.12%,0.85%,13.27%
1954.01,25.46,1.46,2.52,26.90,1954.04,2.48,288.32,16.50,"  24,502.93 ",28.58,"  2,428.48 ",12.00,,15.43,,10.30%,1.00,11.08,14.15%,0.73%,13.43%
1954.02,26.02,1.46,2.54,26.90,1954.12,2.47,294.66,16.57,"  25,159.24 ",28.73,"  2,452.75 ",12.22,,15.71,,10.17%,1.01,11.12,14.02%,0.75%,13.27%
1954.03,26.57,1.47,2.55,26.90,1954.21,2.37,300.89,16.65,"  25,809.49 ",28.88,"  2,477.01 ",12.42,,15.97,,10.13%,1.01,11.24,13.96%,0.62%,13.34%
1954.04,27.63,1.46,2.57,26.80,1954.29,2.29,314.06,16.63,"  27,058.19 ",29.25,"  2,520.07 ",12.91,,16.60,,9.81%,0.99,11.38,13.62%,0.52%,13.10%
1954.05,28.73,1.46,2.60,26.90,1954.37,2.37,325.35,16.50,"  28,149.27 ",29.41,"  2,544.18 ",13.31,,17.12,,9.54%,1.00,11.28,13.31%,0.67%,12.64%
1954.06,28.96,1.45,2.62,26.90,1954.46,2.38,327.96,16.42,"  28,493.01 ",29.67,"  2,577.75 ",13.36,,17.18,,9.44%,1.01,11.29,13.09%,0.68%,12.41%
1954.07,30.13,1.46,2.62,26.90,1954.54,2.30,341.21,16.50,"  29,763.58 ",29.71,"  2,591.43 ",13.83,,17.78,,9.20%,1.00,11.39,13.00%,0.58%,12.42%
1954.08,30.73,1.46,2.63,26.90,1954.62,2.36,348.00,16.57,"  30,476.74 ",29.75,"  2,605.02 ",14.04,,18.05,,9.04%,1.00,11.36,12.63%,0.68%,11.95%
1954.09,31.45,1.47,2.63,26.80,1954.71,2.38,357.48,16.71,"  31,429.13 ",29.89,"  2,628.26 ",14.36,,18.45,,8.82%,1.00,11.40,12.47%,0.64%,11.83%
1954.1,32.18,1.49,2.68,26.80,1954.79,2.43,365.78,16.97,"  32,283.01 ",30.43,"  2,685.24 ",14.62,,18.78,,8.65%,1.00,11.37,12.39%,0.70%,11.68%
1954.11,33.44,1.52,2.72,26.80,1954.87,2.48,380.10,17.24,"  33,673.84 ",30.96,"  2,742.37 ",15.12,,19.41,,8.37%,1.00,11.35,11.98%,0.76%,11.22%
1954.12,34.97,1.54,2.77,26.70,1954.96,2.51,398.98,17.57,"  35,476.14 ",31.60,"  2,810.09 ",15.79,,20.26,,7.96%,0.99,11.38,11.23%,0.74%,10.49%
1955.01,35.60,1.55,2.83,26.70,1955.04,2.61,406.17,17.65,"  36,246.02 ",32.33,"  2,884.75 ",15.99,,20.50,,7.78%,1.00,11.31,11.30%,0.83%,10.47%
1955.02,36.79,1.55,2.90,26.70,1955.12,2.65,419.75,17.72,"  37,589.40 ",33.05,"  2,959.61 ",16.44,,21.06,,7.57%,1.00,11.29,11.01%,0.87%,10.14%
1955.03,36.50,1.56,2.96,26.70,1955.21,2.68,416.44,17.80,"  37,425.93 ",33.77,"  3,035.09 ",16.22,,20.76,,7.62%,1.00,11.29,11.06%,0.87%,10.18%
1955.04,37.76,1.56,3.05,26.70,1955.29,2.75,430.82,17.84,"  38,851.47 ",34.76,"  3,134.74 ",16.69,,21.33,,7.38%,1.00,11.24,10.78%,0.92%,9.86%
1955.05,37.60,1.57,3.13,26.70,1955.37,2.76,428.99,17.87,"  38,821.18 ",35.75,"  3,235.09 ",16.52,,21.10,,7.37%,1.00,11.26,10.98%,0.94%,10.04%
1955.06,39.78,1.57,3.22,26.70,1955.46,2.78,453.86,17.91,"  41,207.06 ",36.74,"  3,335.51 ",17.37,,22.16,,6.94%,0.99,11.27,9.74%,0.90%,8.84%
1955.07,42.69,1.59,3.29,26.80,1955.54,2.90,485.25,18.04,"  44,192.90 ",37.43,"  3,409.27 ",18.45,,23.50,,6.52%,1.00,11.13,8.99%,1.06%,7.92%
